abgeschlossen in 74.1071268637975 Minuten
675.Platz: 1791 mit 0.01453634259904657
676.Platz: 161 mit 0.014352411159763934
677.Platz: 351 mit 0.014351696446955997
678.Platz: 258 mit 0.014168978785982334
679.Platz: 3073 mit 0.014148948440924292
680.Platz: 787 mit 0.013832062012845925
681.Platz: 1610 mit 0.013580140698728593
682.Platz: 1507 mit 0.013580140698728593
683.Platz: 4368 mit 0.013543388826944613
684.Platz: 3072 mit 0.013543388826944613
685.Platz: 3038 mit 0.013543388826944613
686.Platz: 1125 mit 0.013385823383578077
687.Platz: 3193 mit 0.013333333333333197
688.Platz: 3184 mit 0.013333333333333197
689.Platz: 2952 mit 0.013333333333333197
690.Platz: 794 mit 0.013109016292618625
691.Platz: 599 mit 0.012821086457978192
692.Platz: 3469 mit 0.012792694063926913
693.Platz: 3427 mit 0.012792694063926913
694.Platz: 3208 mit 0.012792694063926913
695.Platz: 3182 mit 0.012792694063926913
696.Platz: 3181 mit 0.012792694063926913
697.Platz: 2883 mit 0.012792694063926913
698.Platz: 318 mit 0.012672936202647422
699.Platz: 887 mit 0.012669551701387727
700.Platz: 590 mit 0.012600548256053723
701.Platz: 514 mit 0.012527115454369908
702.Platz: 128 mit 0.012510527224822043
703.Platz: 4428 mit 0.012332269598985035
704.Platz: 1386 mit 0.012288437083620152
705.Platz: 3478 mit 0.012252054794520406
706.Platz: 3477 mit 0.012252054794520406
707.Platz: 1958 mit 0.012218963831867047
708.Platz: 1321 mit 0.012218963831867047
709.Platz: 427 mit 0.01205216351315097
710.Platz: 5 mit 0.012008762986764454
711.Platz: 53 mit 0.011731231709383838
712.Platz: 2908 mit 0.011711415525114122
713.Platz: 2907 mit 0.011711415525114122
714.Platz: 2906 mit 0.011711415525114122
715.Platz: 2222 mit 0.011711415525114122
716.Platz: 2221 mit 0.011711415525114122
717.Platz: 2178 mit 0.011711415525114122
718.Platz: 3380 mit 0.011657418161483246
719.Platz: 181 mit 0.011547004493595803
720.Platz: 199 mit 0.011452808199855169
721.Platz: 1277 mit 0.011241446725317683
722.Platz: 1212 mit 0.011241446725317683
723.Platz: 1888 mit 0.011170776255707726
724.Platz: 1887 mit 0.011170776255707726
725.Platz: 1884 mit 0.011170776255707726
726.Platz: 1572 mit 0.011170776255707726
727.Platz: 875 mit 0.011058181533541322
728.Platz: 846 mit 0.011058181533541322
729.Platz: 1339 mit 0.010752688172043112
730.Platz: 1338 mit 0.010752688172043112
731.Platz: 1337 mit 0.010752688172043112
732.Platz: 1336 mit 0.010752688172043112
733.Platz: 778 mit 0.010752133489572158
734.Platz: 790 mit 0.010618716942310535
735.Platz: 1863 mit 0.010408947056339324
736.Platz: 315 mit 0.01034549609509261
737.Platz: 611 mit 0.010265547610596615
738.Platz: 175 mit 0.01020500981294159
739.Platz: 2244 mit 0.010179252351079637
740.Platz: 840 mit 0.010173493390848165
741.Platz: 2125 mit 0.010109037872674476
742.Platz: 1809 mit 0.009946859245128725
743.Platz: 3511 mit 0.009818588219027147
744.Platz: 2609 mit 0.009723541205022723
745.Platz: 246 mit 0.009525566958129783
746.Platz: 123 mit 0.00942250069686501
747.Platz: 3476 mit 0.009413248947500508
748.Platz: 2915 mit 0.00931427968465015
749.Platz: 45 mit 0.009171898938624246
750.Platz: 160 mit 0.009142786867759267
751.Platz: 1776 mit 0.009047313686675884
752.Platz: 1015 mit 0.009008219178082144
753.Platz: 1014 mit 0.009008219178082144
754.Platz: 7 mit 0.008888648386574438
755.Platz: 3777 mit 0.008826057591944547
756.Platz: 3412 mit 0.008826057591944547
757.Platz: 54 mit 0.00879886314460443
758.Platz: 702 mit 0.008671679397186827
759.Platz: 995 mit 0.008621021817151409
760.Platz: 1011 mit 0.008614741862481234
761.Platz: 2246 mit 0.008567882183233344
762.Platz: 1139 mit 0.008567882183233344
763.Platz: 186 mit 0.008529601720406177
764.Platz: 2310 mit 0.008516146613980036
765.Platz: 2308 mit 0.008516146613980036
766.Platz: 1111 mit 0.008439450314862929
767.Platz: 2269 mit 0.008421393986156378
768.Platz: 2249 mit 0.008421393986156378
769.Platz: 1247 mit 0.008330737790147369
770.Platz: 100 mit 0.00829753006172107
771.Platz: 61 mit 0.008181510175081508
772.Platz: 155 mit 0.008161967599254027
773.Platz: 2349 mit 0.008128417592002446
774.Platz: 2348 mit 0.008128417592002446
775.Platz: 959 mit 0.008128417592002446
776.Platz: 129 mit 0.008095203104828474
777.Platz: 915 mit 0.00798192939492548
778.Platz: 4315 mit 0.00794950790420168
779.Platz: 4013 mit 0.00794950790420168
780.Platz: 3844 mit 0.00794950790420168
781.Platz: 3832 mit 0.00794950790420168
782.Platz: 2847 mit 0.007938733413500487
783.Platz: 639 mit 0.00790432596182089
784.Platz: 502 mit 0.007901760950714598
785.Platz: 261 mit 0.007882609750181957
786.Platz: 33 mit 0.007882609750181957
787.Platz: 1217 mit 0.007878595400963584
788.Platz: 1677 mit 0.007808749766088696
789.Platz: 1761 mit 0.00779165332479459
790.Platz: 1606 mit 0.00779165332479459
791.Platz: 978 mit 0.007609750181906461
792.Platz: 4565 mit 0.007583572643376946
793.Platz: 2504 mit 0.007583572643376946
794.Platz: 2286 mit 0.007583572643376946
795.Platz: 67 mit 0.007534669870800981
796.Platz: 643 mit 0.00752598865596299
797.Platz: 396 mit 0.007513171303568877
798.Platz: 528 mit 0.007492343878241603
799.Platz: 620 mit 0.007433788627274174
800.Platz: 935 mit 0.007413470173538217
801.Platz: 49 mit 0.0073425103664558344
802.Platz: 260 mit 0.007336890613630964
803.Platz: 3481 mit 0.007279435266576373
804.Platz: 1672 mit 0.007267926476214548
805.Platz: 213 mit 0.00726543371081223
806.Platz: 1347 mit 0.007200460829493105
807.Platz: 1148 mit 0.007131551575996098
808.Platz: 297 mit 0.00711298692398632
809.Platz: 226 mit 0.007102310786866517
810.Platz: 2307 mit 0.007085433982831457
811.Platz: 1506 mit 0.007085433982831457
812.Platz: 2745 mit 0.007064057463950557
813.Platz: 964 mit 0.007064031045355357
814.Platz: 104 mit 0.006947025081328828
815.Platz: 1229 mit 0.006930496263354624
816.Platz: 241 mit 0.006916613649058934
817.Platz: 467 mit 0.006898905376285902
818.Platz: 239 mit 0.006892074236296009
819.Platz: 277 mit 0.006868348391995349
820.Platz: 558 mit 0.006768091619574812
821.Platz: 371 mit 0.0067289607384780625
822.Platz: 10 mit 0.006721706615441914
823.Platz: 3342 mit 0.006691926526237069
824.Platz: 2454 mit 0.006673257887027106
825.Platz: 86 mit 0.006634450820497406
826.Platz: 223 mit 0.006545774870625909
827.Platz: 412 mit 0.0064750277918222965
828.Platz: 194 mit 0.006473552210330302
829.Platz: 877 mit 0.006408533611801492
830.Platz: 2298 mit 0.0063986004885656644
831.Platz: 855 mit 0.006340938255669726
832.Platz: 2933 mit 0.006332767223803937
833.Platz: 1112 mit 0.006183663243650495
834.Platz: 631 mit 0.006172783883086619
835.Platz: 724 mit 0.0061680088475813966
836.Platz: 224 mit 0.006147910420070235
837.Platz: 1348 mit 0.006109022556391008
838.Platz: 238 mit 0.006085458191717463
839.Platz: 419 mit 0.0060033498828151455
840.Platz: 532 mit 0.006000060895004267
841.Platz: 551 mit 0.005998192116438927
842.Platz: 1355 mit 0.00597259277225326
843.Platz: 203 mit 0.00586562358670939
844.Platz: 1269 mit 0.005835549132787499
845.Platz: 575 mit 0.005805983422262462
846.Platz: 1877 mit 0.00579075200360013
847.Platz: 1770 mit 0.00579075200360013
848.Platz: 890 mit 0.00574808745799793
849.Platz: 1727 mit 0.0055633034198400155
850.Platz: 80 mit 0.00550716471147128
851.Platz: 73 mit 0.005498052247875362
852.Platz: 4149 mit 0.00548672266357586
853.Platz: 637 mit 0.005396947896459059
854.Platz: 1860 mit 0.005387961078428649
855.Platz: 1384 mit 0.005342041679250897
856.Platz: 485 mit 0.005342041679250897
857.Platz: 205 mit 0.005342041679250897
858.Platz: 52 mit 0.005338508459187374
859.Platz: 271 mit 0.005251853693194697
860.Platz: 999 mit 0.00517917098867704
861.Platz: 2911 mit 0.00515401406742666
862.Platz: 1533 mit 0.005145566882925667
863.Platz: 1317 mit 0.005128257791077395
864.Platz: 634 mit 0.005094871074560747
865.Platz: 690 mit 0.005091137816617852
866.Platz: 4197 mit 0.0050852439741329025
867.Platz: 4196 mit 0.0050852439741329025
868.Platz: 4140 mit 0.0050852439741329025
869.Platz: 182 mit 0.005076190532169345
870.Platz: 483 mit 0.005046367769417803
871.Platz: 1890 mit 0.005021875463754322
872.Platz: 1196 mit 0.005002264145624324
873.Platz: 958 mit 0.0049731727577745355
874.Platz: 3569 mit 0.004925310262143157
875.Platz: 401 mit 0.004912723268041375
876.Platz: 3407 mit 0.0048811544991511635
877.Platz: 3217 mit 0.0048811544991511635
878.Platz: 3213 mit 0.004850937612825623
879.Platz: 1240 mit 0.004849564629310965
880.Platz: 2912 mit 0.004833623002269305
881.Platz: 2412 mit 0.004783413694206762
882.Platz: 206 mit 0.00476090106904159
883.Platz: 531 mit 0.004745545152521902
884.Platz: 282 mit 0.004661364449920158
885.Platz: 125 mit 0.00465156185792992
886.Platz: 4164 mit 0.004608294930875667
887.Platz: 801 mit 0.00460758039478959
888.Platz: 2065 mit 0.004606332627271614
889.Platz: 534 mit 0.004527959660944769
890.Platz: 1304 mit 0.0045130819697378755
891.Platz: 812 mit 0.0043641712465830595
892.Platz: 411 mit 0.004363057777214019
893.Platz: 369 mit 0.004350412968751605
894.Platz: 2434 mit 0.004349533879399958
895.Platz: 3505 mit 0.004335435362600171
896.Platz: 3504 mit 0.004335435362600171
897.Platz: 2549 mit 0.004335435362600171
898.Platz: 818 mit 0.004325097619452545
899.Platz: 491 mit 0.004279971416467188
900.Platz: 477 mit 0.004279971416467188
901.Platz: 1080 mit 0.004260145834502738
902.Platz: 929 mit 0.004240320252538288
903.Platz: 1289 mit 0.004222260265546063
904.Platz: 430 mit 0.004215326017651622
905.Platz: 405 mit 0.004215326017651622
906.Platz: 4235 mit 0.0041990055784623115
907.Platz: 4213 mit 0.0041990055784623115
908.Platz: 2767 mit 0.0041990055784623115
909.Platz: 385 mit 0.004196792929044069
910.Platz: 403 mit 0.004182187321722264
911.Platz: 331 mit 0.004182187321722264
912.Platz: 278 mit 0.004182187321722264
913.Platz: 234 mit 0.004182187321722264
914.Platz: 1530 mit 0.004174368900101588
915.Platz: 59 mit 0.004157522849605022
916.Platz: 474 mit 0.004144863070427274
917.Platz: 3773 mit 0.004130300426596678
918.Platz: 87 mit 0.004115909929863437
919.Platz: 606 mit 0.004092095530086826
920.Platz: 416 mit 0.0040907996187750095
921.Platz: 85 mit 0.004082771233934079
922.Platz: 249 mit 0.004080390983613236
923.Platz: 1411 mit 0.004075131422185518
924.Platz: 3150 mit 0.0040204363910709695
925.Platz: 1534 mit 0.004002288004122279
926.Platz: 1382 mit 0.003950216450216426
927.Platz: 242 mit 0.0038686369499354445
928.Platz: 1235 mit 0.003855393361676951
929.Platz: 1569 mit 0.003836930455635379
930.Platz: 3267 mit 0.00381821289312001
931.Platz: 321 mit 0.0037379622592358386
932.Platz: 2729 mit 0.0037210063716724973
933.Platz: 1144 mit 0.0036853591422335574
934.Platz: 504 mit 0.003681372432831509
935.Platz: 1795 mit 0.003677491149719714
936.Platz: 357 mit 0.00366602556549378
937.Platz: 4261 mit 0.0036532864419112077
938.Platz: 2784 mit 0.003652005056872909
939.Platz: 4053 mit 0.003620871017702698
940.Platz: 3922 mit 0.003620871017702698
941.Platz: 3401 mit 0.0036046499819580857
942.Platz: 806 mit 0.0035974044666898797
943.Platz: 3995 mit 0.0035952818354089144
944.Platz: 1335 mit 0.0035525520990636883
945.Platz: 623 mit 0.0035525520990636883
946.Platz: 622 mit 0.0035525520990636883
947.Platz: 601 mit 0.0035525520990636883
948.Platz: 922 mit 0.0035201489121234886
949.Platz: 560 mit 0.0035194134031343305
950.Platz: 559 mit 0.0035194134031343305
951.Platz: 1709 mit 0.0034974243448391285
952.Platz: 497 mit 0.0034823545610895845
953.Platz: 322 mit 0.0034368707660258346
954.Platz: 4526 mit 0.0034235291422853864
955.Platz: 55 mit 0.00341033422995074
956.Platz: 2139 mit 0.0034017405841935133
957.Platz: 116 mit 0.003374435086076377
958.Platz: 1238 mit 0.003371711872814376
959.Platz: 4448 mit 0.003354802179913574
960.Platz: 563 mit 0.003333768108544799
961.Platz: 3911 mit 0.0033123101460592608
962.Platz: 3525 mit 0.0033123101460592608
963.Platz: 3338 mit 0.0033123101460592608
964.Platz: 2895 mit 0.003297700749387622
965.Platz: 94 mit 0.003262756721693183
966.Platz: 2935 mit 0.0032539449898756345
967.Platz: 414 mit 0.0032386410479247063
968.Platz: 2381 mit 0.0032370093301867797
969.Platz: 1907 mit 0.003229957094094127
970.Platz: 1034 mit 0.0032095219701341327
971.Platz: 987 mit 0.0032051305770640637
972.Platz: 153 mit 0.003150448442091114
973.Platz: 465 mit 0.0031452296717824346
974.Platz: 1954 mit 0.003138526616792592
975.Platz: 4481 mit 0.003107567305360215
976.Platz: 144 mit 0.003093379746069491
977.Platz: 250 mit 0.003089325449826319
978.Platz: 1095 mit 0.0030776321078935798
979.Platz: 1469 mit 0.003060229348006649
980.Platz: 12 mit 0.0030263137678044894
981.Platz: 169 mit 0.002990317234954021
982.Platz: 3605 mit 0.0029754165352946504
983.Platz: 348 mit 0.0029754165352946504
984.Platz: 4548 mit 0.0029711375212224667
985.Platz: 259 mit 0.0029670230296998668
986.Platz: 4253 mit 0.0029582470235532954
987.Platz: 1138 mit 0.002926877274349704
988.Platz: 967 mit 0.002911436084747976
989.Platz: 2510 mit 0.0029025158654788497
990.Platz: 1254 mit 0.0028960997494620333
991.Platz: 11 mit 0.002883955851207154
992.Platz: 108 mit 0.0028671756074537535
993.Platz: 4232 mit 0.0028526415965927088
994.Platz: 4047 mit 0.002837294729254869
995.Platz: 4041 mit 0.002837294729254869
996.Platz: 2333 mit 0.0028299930787286653
997.Platz: 1624 mit 0.0028293971551096586
998.Platz: 473 mit 0.0027762693304613784
999.Platz: 872 mit 0.0027639241932604364
1000.Platz: 827 mit 0.0027163265448939544
1001.Platz: 197 mit 0.002678684681899912
1002.Platz: 1875 mit 0.002610590516550104
1003.Platz: 1098 mit 0.002607703170418696
1004.Platz: 867 mit 0.002591541728527158
1005.Platz: 3204 mit 0.002587443785130872
1006.Platz: 505 mit 0.0025825156681729133
1007.Platz: 1248 mit 0.0025708109607942564
1008.Platz: 1023 mit 0.0025688693532444073
1009.Platz: 1806 mit 0.0025659074913899627
1010.Platz: 3284 mit 0.002562576765614777
1011.Platz: 2223 mit 0.0025624655026453835
1012.Platz: 955 mit 0.0025443567584624294
1013.Platz: 232 mit 0.0025269428922143344
1014.Platz: 3 mit 0.0025245377550991988
1015.Platz: 1903 mit 0.002509792742284689
1016.Platz: 310 mit 0.0024747551791491906
1017.Platz: 2343 mit 0.002468993613694792
1018.Platz: 744 mit 0.002444170758891473
1019.Platz: 2602 mit 0.002417042907236433
1020.Platz: 1519 mit 0.0024056188591852212
1021.Platz: 1046 mit 0.00240228935540987
1022.Platz: 2143 mit 0.0023785161198501825
1023.Platz: 410 mit 0.002359233691977325
1024.Platz: 835 mit 0.002346634309380091
1025.Platz: 106 mit 0.002337741696880169
1026.Platz: 134 mit 0.00232543938375096
1027.Platz: 1747 mit 0.0022958831495765164
1028.Platz: 44 mit 0.0022794032713716605
1029.Platz: 146 mit 0.0022485644948929684
1030.Platz: 1019 mit 0.0022368331023078225
1031.Platz: 1305 mit 0.0022316890765322617
1032.Platz: 2721 mit 0.0022204133315245622
1033.Platz: 1431 mit 0.0022200301991357474
1034.Platz: 463 mit 0.002214933273345654
1035.Platz: 3606 mit 0.0022014246533179627
1036.Platz: 2845 mit 0.00216190280561257
1037.Platz: 949 mit 0.0021499775793463183
1038.Platz: 109 mit 0.0021472426743098794
1039.Platz: 681 mit 0.002146352570362331
1040.Platz: 680 mit 0.002146352570362331
1041.Platz: 486 mit 0.002146352570362331
1042.Platz: 1224 mit 0.002115394166220752
1043.Platz: 1447 mit 0.0021151373270866802
1044.Platz: 302 mit 0.0021149207274873127
1045.Platz: 923 mit 0.0021134553229982256
1046.Platz: 425 mit 0.002099428864506536
1047.Platz: 413 mit 0.002085796373195059
1048.Platz: 3093 mit 0.0020839928247334827
1049.Platz: 1065 mit 0.0020639261025326983
1050.Platz: 1710 mit 0.002048216978576489
1051.Platz: 2001 mit 0.002025331705900024
1052.Platz: 305 mit 0.0020178966277071275
1053.Platz: 99 mit 0.0020043656242083596
1054.Platz: 1402 mit 0.001995033390382206
1055.Platz: 3583 mit 0.0019934472822010774
1056.Platz: 122 mit 0.0019760475547110357
1057.Platz: 909 mit 0.0019653081397942307
1058.Platz: 3695 mit 0.0019652514224810513
1059.Platz: 906 mit 0.0019479619724517283
1060.Platz: 2732 mit 0.0019475723179426252
1061.Platz: 2843 mit 0.001945131621474916
1062.Platz: 1029 mit 0.0019405527446598736
1063.Platz: 121 mit 0.00193724323418476
1064.Platz: 976 mit 0.0019339441952860303
1065.Platz: 1451 mit 0.0019295249790419744
1066.Platz: 404 mit 0.0019082241643234577
1067.Platz: 68 mit 0.0019026905616850165
1068.Platz: 1233 mit 0.0018977083971732922
1069.Platz: 1465 mit 0.0018956173025940215
1070.Platz: 1700 mit 0.001888586673209569
1071.Platz: 3869 mit 0.0018810461931806355
1072.Platz: 4178 mit 0.0018809188794047804
1073.Platz: 244 mit 0.0018626645009981457
1074.Platz: 1473 mit 0.0018604112579212462
1075.Platz: 4179 mit 0.0018595518278105017
1076.Platz: 1135 mit 0.0018463152475217681
1077.Platz: 1821 mit 0.0018385824431802478
1078.Platz: 2342 mit 0.0018238454696734019
1079.Platz: 4 mit 0.0018199104209282169
1080.Platz: 2817 mit 0.0018106212217445794
1081.Platz: 2273 mit 0.0018004555725257276
1082.Platz: 1453 mit 0.001796201214805837
1083.Platz: 882 mit 0.0017961049581841637
1084.Platz: 1803 mit 0.0017899212255180208
1085.Platz: 1117 mit 0.0017608397504514928
1086.Platz: 407 mit 0.0017324732255025177
1087.Platz: 654 mit 0.0017205484151436856
1088.Platz: 1018 mit 0.0017116061219253353
1089.Platz: 808 mit 0.0017082323396241383
1090.Platz: 434 mit 0.001704878812601951
1091.Platz: 481 mit 0.0017046277374335173
1092.Platz: 879 mit 0.0016978391570514617
1093.Platz: 1778 mit 0.0016967851270176526
1094.Platz: 2864 mit 0.0016936410805284963
1095.Platz: 2862 mit 0.0016936410805284963
1096.Platz: 2614 mit 0.0016829369206168288
1097.Platz: 768 mit 0.0016805077212186381
1098.Platz: 2388 mit 0.0016718927108686499
1099.Platz: 1790 mit 0.00165842252173809
1100.Platz: 609 mit 0.0016483029219771517
1101.Platz: 349 mit 0.0016373861929664946
1102.Platz: 1488 mit 0.0016314437926920888
1103.Platz: 214 mit 0.001625491297024162
1104.Platz: 1524 mit 0.0016206043365007972
1105.Platz: 815 mit 0.0016204783631861286
1106.Platz: 608 mit 0.0016144829346274037
1107.Platz: 1849 mit 0.0016126783713512616
1108.Platz: 198 mit 0.0016056686633859618
1109.Platz: 145 mit 0.0016056686633859618
1110.Platz: 373 mit 0.001604112899321719
1111.Platz: 2185 mit 0.0016032161255380428
1112.Platz: 1811 mit 0.0016025641025640969
1113.Platz: 1810 mit 0.0016025641025640969
1114.Platz: 1041 mit 0.0015981325423332082
1115.Platz: 1333 mit 0.0015955579369232309
1116.Platz: 597 mit 0.0015920718384003774
1117.Platz: 725 mit 0.0015863234782477198
1118.Platz: 24 mit 0.0015856680017031222
1119.Platz: 577 mit 0.0015672447194420291
1120.Platz: 1625 mit 0.0015613913748161456
1121.Platz: 70 mit 0.0015610562009047424
1122.Platz: 2158 mit 0.0015608118000579596
1123.Platz: 583 mit 0.0015587228519788887
1124.Platz: 103 mit 0.0015569138195075105
1125.Platz: 209 mit 0.0015568340655575108
1126.Platz: 605 mit 0.0015567766843010977
1127.Platz: 1794 mit 0.001556594967625724
1128.Platz: 2498 mit 0.0015546360443101648
1129.Platz: 62 mit 0.00155411296479524
1130.Platz: 663 mit 0.0015447325770410192
1131.Platz: 711 mit 0.0015389367416568378
1132.Platz: 2660 mit 0.0015383107975700527
1133.Platz: 3011 mit 0.0015364487235398627
1134.Platz: 2968 mit 0.0015364487235398627
1135.Platz: 2893 mit 0.0015364487235398627
1136.Platz: 2849 mit 0.0015364487235398627
1137.Platz: 2618 mit 0.0015364487235398627
1138.Platz: 2552 mit 0.0015364487235398627
1139.Platz: 2551 mit 0.0015364487235398627
1140.Platz: 2572 mit 0.0015268125089913376
1141.Platz: 2709 mit 0.001524907947307419
1142.Platz: 126 mit 0.0015113754414515235
1143.Platz: 2039 mit 0.0015078226032679831
1144.Platz: 1475 mit 0.0014927482888948962
1145.Platz: 953 mit 0.0014896641249888543
1146.Platz: 1457 mit 0.001480604814968256
1147.Platz: 388 mit 0.0014735283071839467
1148.Platz: 2957 mit 0.001472566815523546
1149.Platz: 1352 mit 0.0014704098957070144
1150.Platz: 1404 mit 0.0014623273607495824
1151.Platz: 2627 mit 0.0014533706649713096
1152.Platz: 2531 mit 0.0014491880170939275
1153.Platz: 1102 mit 0.001440420647473406
1154.Platz: 1979 mit 0.0014386839678364183
1155.Platz: 931 mit 0.0014213257934075907
1156.Platz: 2757 mit 0.0014143814382787667
1157.Platz: 2647 mit 0.0014018902907791952
1158.Platz: 2184 mit 0.0013985368636532103
1159.Platz: 807 mit 0.001398188407046863
1160.Platz: 2617 mit 0.0013899605264630077
1161.Platz: 2616 mit 0.0013899605264630077
1162.Platz: 2615 mit 0.0013899605264630077
1163.Platz: 1126 mit 0.0013897815351316956
1164.Platz: 472 mit 0.0013879690240978793
1165.Platz: 513 mit 0.0013843454272132183
1166.Platz: 2638 mit 0.0013700789456964069
1167.Platz: 2193 mit 0.0013570583303126327
1168.Platz: 1340 mit 0.0013569109261981627
1169.Platz: 1374 mit 0.0013526249965848391
1170.Platz: 3601 mit 0.0013506364860943476
1171.Platz: 1383 mit 0.0013445740934732164
1172.Platz: 3670 mit 0.001338218357258003
1173.Platz: 600 mit 0.0013365500862972945
1174.Platz: 1726 mit 0.0013339801115693772
1175.Platz: 1716 mit 0.0013339801115693772
1176.Platz: 589 mit 0.001321840705190147
1177.Platz: 747 mit 0.0013217656116102372
1178.Platz: 435 mit 0.001321699955206812
1179.Platz: 554 mit 0.0013205725830062187
1180.Platz: 4205 mit 0.0013175039386769116
1181.Platz: 3600 mit 0.001313382099585314
1182.Platz: 1059 mit 0.0013082131807646835
1183.Platz: 1083 mit 0.0013070848481612218
1184.Platz: 1021 mit 0.0013070848481612218
1185.Platz: 1586 mit 0.0013060575199738134
1186.Platz: 468 mit 0.0012942702555606145
1187.Platz: 2502 mit 0.0012901412216225205
1188.Platz: 1250 mit 0.001286538619337474
1189.Platz: 1787 mit 0.0012838987266000634
1190.Platz: 69 mit 0.001283897109320753
1191.Platz: 424 mit 0.0012794732442091838
1192.Platz: 1108 mit 0.0012792710415628905
1193.Platz: 1390 mit 0.0012689075751124435
1194.Platz: 2509 mit 0.0012654697839883378
1195.Platz: 853 mit 0.001259946575217441
1196.Platz: 1351 mit 0.0012576749462785974
1197.Platz: 2949 mit 0.0012516270661957485
1198.Platz: 1918 mit 0.0012485936024275723
1199.Platz: 158 mit 0.0012478866392884314
1200.Platz: 1471 mit 0.0012411616226719602
1201.Platz: 742 mit 0.001234436596398325
1202.Platz: 658 mit 0.0012332947674634775
1203.Platz: 1049 mit 0.0012295256703710455
1204.Platz: 480 mit 0.0012276855219758298
1205.Platz: 1626 mit 0.0012263145658765184
1206.Platz: 270 mit 0.0012177877767352019
1207.Platz: 930 mit 0.0012175913181527998
1208.Platz: 586 mit 0.0012167699955051292
1209.Platz: 950 mit 0.0012127783335047493
1210.Platz: 1133 mit 0.0012114658601740658
1211.Platz: 2541 mit 0.0012082205369610133
1212.Platz: 2490 mit 0.0012082205369610133
1213.Platz: 2231 mit 0.0012082205369610133
1214.Platz: 3523 mit 0.001199925859269424
1215.Platz: 1717 mit 0.001197550327431518
1216.Platz: 1514 mit 0.0011924898439048537
1217.Platz: 686 mit 0.0011907412270176776
1218.Platz: 1575 mit 0.0011848676395577185
1219.Platz: 566 mit 0.0011845545273252434
1220.Platz: 1022 mit 0.0011839993547094751
1221.Platz: 1531 mit 0.0011833649900486742
1222.Platz: 603 mit 0.0011825716201708802
1223.Platz: 549 mit 0.001181859058783763
1224.Platz: 18 mit 0.0011794630770233239
1225.Platz: 274 mit 0.0011792081442879576
1226.Platz: 1492 mit 0.0011751083282453
1227.Platz: 2465 mit 0.0011744236509823036
1228.Platz: 2413 mit 0.0011676752818362557
1229.Platz: 433 mit 0.001164545020786778
1230.Platz: 1121 mit 0.0011594074054283032
1231.Platz: 1038 mit 0.0011581459289329299
1232.Platz: 2471 mit 0.0011559537983112378
1233.Platz: 180 mit 0.0011550690114812134
1234.Platz: 2878 mit 0.0011472319205365622
1235.Platz: 2730 mit 0.0011467466385138847
1236.Platz: 183 mit 0.0011459626312622095
1237.Platz: 1938 mit 0.0011459452079635168
1238.Platz: 2967 mit 0.0011446182584942122
1239.Platz: 1695 mit 0.0011424451416585102
1240.Platz: 156 mit 0.0011382053738667741
1241.Platz: 442 mit 0.0011378035568296863
1242.Platz: 170 mit 0.0011369615098151264
1243.Platz: 137 mit 0.0011368323452897178
1244.Platz: 727 mit 0.0011366434508148782
1245.Platz: 2556 mit 0.0011366048806200624
1246.Platz: 822 mit 0.0011351985970246004
1247.Platz: 1220 mit 0.0011319356507443201
1248.Platz: 290 mit 0.001130930809639108
1249.Platz: 130 mit 0.0011296490182303165
1250.Platz: 279 mit 0.0011267408625957875
1251.Platz: 1627 mit 0.0011239538701911522
1252.Platz: 758 mit 0.0011207414234378765
1253.Platz: 1406 mit 0.0011142416547821332
1254.Platz: 1202 mit 0.001114201641389978
1255.Platz: 281 mit 0.0011121740986168582
1256.Platz: 3594 mit 0.0011100363167712013
1257.Platz: 132 mit 0.0011062771526554327
1258.Platz: 1951 mit 0.0011047110989423903
1259.Platz: 655 mit 0.0011039966393768808
1260.Platz: 4320 mit 0.0010969841323090757
1261.Platz: 4270 mit 0.0010969841323090757
1262.Platz: 4268 mit 0.0010969841323090757
1263.Platz: 4027 mit 0.0010969841323090757
1264.Platz: 3755 mit 0.0010969841323090757
1265.Platz: 3014 mit 0.0010969841323090757
1266.Platz: 3336 mit 0.0010931712337554078
1267.Platz: 39 mit 0.0010912441390299454
1268.Platz: 2156 mit 0.0010881176279290417
1269.Platz: 3151 mit 0.001086932851193323
1270.Platz: 222 mit 0.0010862812668072097
1271.Platz: 2052 mit 0.0010853107614815505
1272.Platz: 429 mit 0.0010845540837701728
1273.Platz: 1563 mit 0.0010842850484087396
1274.Platz: 133 mit 0.0010842687438858967
1275.Platz: 202 mit 0.0010838786327457273
1276.Platz: 940 mit 0.0010835944777848328
1277.Platz: 436 mit 0.0010832093377634022
1278.Platz: 1070 mit 0.0010804942627794523
1279.Platz: 384 mit 0.0010778768249103399
1280.Platz: 3081 mit 0.0010764191332055528
1281.Platz: 2781 mit 0.001075803065539449
1282.Platz: 492 mit 0.0010732287692630793
1283.Platz: 1051 mit 0.0010703694005578246
1284.Platz: 618 mit 0.0010675665678578916
1285.Platz: 3036 mit 0.0010667601740457222
1286.Platz: 383 mit 0.0010666255405821223
1287.Platz: 240 mit 0.0010666255405821223
1288.Platz: 397 mit 0.0010625019745759134
1289.Platz: 1740 mit 0.0010611205432937698
1290.Platz: 1739 mit 0.0010611205432937698
1291.Platz: 1230 mit 0.0010604131417000229
1292.Platz: 741 mit 0.001059013609442938
1293.Platz: 542 mit 0.0010586896050001071
1294.Platz: 2354 mit 0.0010575646049323373
