abgeschlossen in 16.43077247540156 Minuten
635.Platz: 868 mit 0.0011566192178179557
636.Platz: 93 mit 0.001149523594524804
637.Platz: 489 mit 0.0011492647709455683
638.Platz: 405 mit 0.0011462191935700528
639.Platz: 499 mit 0.0011433674489418344
640.Platz: 968 mit 0.0011429074595001865
641.Platz: 954 mit 0.0011429074595001865
642.Platz: 1886 mit 0.0011410099632558346
643.Platz: 1885 mit 0.0011410099632558346
644.Platz: 1884 mit 0.0011410099632558346
645.Platz: 1883 mit 0.0011410099632558346
646.Platz: 565 mit 0.0011402360344574536
647.Platz: 334 mit 0.0011375810770677397
648.Platz: 920 mit 0.0011310692513476495
649.Platz: 448 mit 0.0011251833528812538
650.Platz: 557 mit 0.001125120208621433
651.Platz: 600 mit 0.0011108662319595508
652.Platz: 105 mit 0.0011066441919740377
653.Platz: 1426 mit 0.001105230239751731
654.Platz: 482 mit 0.0011049425641854738
655.Platz: 450 mit 0.0011049425641854738
656.Platz: 446 mit 0.0011049425641854738
657.Platz: 445 mit 0.0011049425641854738
658.Platz: 429 mit 0.0011049425641854738
659.Platz: 424 mit 0.0011049425641854738
660.Platz: 422 mit 0.0011049425641854738
661.Platz: 420 mit 0.0011049425641854738
662.Platz: 419 mit 0.0011049425641854738
663.Platz: 412 mit 0.0011049425641854738
664.Platz: 387 mit 0.0011049425641854738
665.Platz: 561 mit 0.0011043722362261699
666.Platz: 1023 mit 0.0011038094228023043
667.Platz: 70 mit 0.0011014940636790982
668.Platz: 1876 mit 0.0011003259737248916
669.Platz: 552 mit 0.001100291096706174
670.Platz: 524 mit 0.0011001770026468627
671.Platz: 509 mit 0.0011001770026468627
672.Platz: 1643 mit 0.001100006011547916
673.Platz: 1463 mit 0.0010983794434216154
674.Platz: 1723 mit 0.0010950275722947378
675.Platz: 732 mit 0.0010938247452501049
676.Platz: 821 mit 0.0010882069990625354
677.Platz: 1719 mit 0.001077782587598719
678.Platz: 1706 mit 0.001076041726505439
679.Platz: 1267 mit 0.0010739027034545323
680.Platz: 977 mit 0.0010702053914428689
681.Platz: 975 mit 0.0010702053914428689
682.Platz: 971 mit 0.0010702053914428689
683.Platz: 755 mit 0.0010688397113121084
684.Platz: 796 mit 0.0010657263988498311
685.Platz: 1844 mit 0.0010642370745446161
686.Platz: 1697 mit 0.0010626687036915383
687.Platz: 667 mit 0.0010613251736358853
688.Platz: 635 mit 0.001060715726282413
689.Platz: 1330 mit 0.0010606208073374868
690.Platz: 996 mit 0.001059925903553527
691.Platz: 1704 mit 0.0010576747645792972
692.Platz: 627 mit 0.001057286948798808
693.Platz: 616 mit 0.001057286948798808
694.Platz: 604 mit 0.001057286948798808
695.Platz: 570 mit 0.001057286948798808
696.Platz: 568 mit 0.001057286948798808
697.Platz: 1713 mit 0.0010553788943385989
698.Platz: 115 mit 0.0010489341380199857
699.Platz: 60 mit 0.00104703187899724
700.Platz: 678 mit 0.0010450789913104552
701.Platz: 1708 mit 0.001044506671719736
702.Platz: 1014 mit 0.001044506671719736
703.Platz: 33 mit 0.00103587817750328
704.Platz: 662 mit 0.0010334591411054195
705.Platz: 1030 mit 0.0010316573118582806
706.Platz: 704 mit 0.0010310763603361695
707.Platz: 15 mit 0.001028652119753004
708.Platz: 735 mit 0.0010179610295661945
709.Platz: 1117 mit 0.0010141224362687495
710.Platz: 734 mit 0.001012014114181392
711.Platz: 1449 mit 0.0010115673615129772
712.Platz: 836 mit 0.001007916092755634
713.Platz: 1055 mit 0.0010030409022204756
714.Platz: 1047 mit 0.0010030409022204756
715.Platz: 486 mit 0.001002471976668362
716.Platz: 1073 mit 0.0010008188481906988
717.Platz: 849 mit 0.0009996758654697846
718.Platz: 783 mit 0.0009905690872573647
719.Platz: 1238 mit 0.0009887237633413593
720.Platz: 838 mit 0.0009881223227216074
721.Platz: 343 mit 0.0009835820101365966
722.Platz: 1091 mit 0.0009823617591536715
723.Platz: 1088 mit 0.0009802598724122369
724.Platz: 797 mit 0.0009786551834107815
725.Platz: 451 mit 0.0009765298870439976
726.Platz: 674 mit 0.0009758356133996449
727.Platz: 1188 mit 0.0009748075962223712
728.Platz: 44 mit 0.0009715068411028094
729.Platz: 853 mit 0.0009691240603334483
730.Platz: 136 mit 0.0009687530359639984
731.Platz: 1089 mit 0.0009636957089119713
732.Platz: 355 mit 0.000963017736258287
733.Platz: 1710 mit 0.000957191785184941
734.Platz: 727 mit 0.0009547923409043424
735.Platz: 1122 mit 0.0009545611526893261
736.Platz: 1006 mit 0.0009544597406274669
737.Platz: 1662 mit 0.0009533700739879913
738.Platz: 1670 mit 0.0009509420844971972
739.Platz: 1707 mit 0.0009474856051694402
740.Platz: 1661 mit 0.0009444093657876573
741.Platz: 1199 mit 0.0009418379798118437
742.Platz: 1726 mit 0.0009330242634715269
743.Platz: 1076 mit 0.0009278682576615571
744.Platz: 1072 mit 0.0009278682576615571
745.Platz: 1125 mit 0.0009275225509920437
746.Platz: 1840 mit 0.0009248894220175163
747.Platz: 633 mit 0.0009232873755701254
748.Platz: 48 mit 0.0009228026161117731
749.Platz: 1837 mit 0.0009213571612114446
750.Platz: 832 mit 0.0009198172065008059
751.Platz: 915 mit 0.0009190856641773104
752.Platz: 904 mit 0.0009190856641773104
753.Platz: 1120 mit 0.0009180937484870588
754.Platz: 1113 mit 0.0009180937484870588
755.Platz: 1095 mit 0.0009180937484870588
756.Platz: 282 mit 0.0009135973895711968
757.Platz: 883 mit 0.0009030919493425715
758.Platz: 966 mit 0.0009000234180227551
759.Platz: 953 mit 0.0009000234180227551
760.Platz: 973 mit 0.0008989819954647871
761.Platz: 929 mit 0.0008979678179100725
762.Platz: 1839 mit 0.0008962341207086055
763.Platz: 982 mit 0.0008900388342899523
764.Platz: 6 mit 0.0008878761006158031
765.Platz: 514 mit 0.0008821234257132549
766.Platz: 1721 mit 0.0008818936441834513
767.Platz: 1841 mit 0.0008791064843987062
768.Platz: 1728 mit 0.000869806609186119
769.Platz: 1880 mit 0.0008684280035713421
770.Platz: 1484 mit 0.0008649687143370555
771.Platz: 577 mit 0.0008649687143370555
772.Platz: 127 mit 0.0008644987616224231
773.Platz: 297 mit 0.0008605695196736152
774.Platz: 1851 mit 0.0008586048986991557
775.Platz: 906 mit 0.0008544380491883885
776.Platz: 1372 mit 0.0008533821557490384
777.Platz: 1365 mit 0.0008520882119852358
778.Platz: 1027 mit 0.0008517175258706544
779.Platz: 803 mit 0.0008501587471404504
780.Platz: 532 mit 0.0008481291221565934
781.Platz: 1161 mit 0.0008466265298527897
782.Platz: 1731 mit 0.0008459037330014185
783.Platz: 1263 mit 0.0008437322922809631
784.Platz: 511 mit 0.0008381956152527792
785.Platz: 519 mit 0.0008365119730175952
786.Platz: 517 mit 0.0008364247268425329
787.Platz: 1099 mit 0.0008353264360381196
788.Platz: 475 mit 0.0008307972513013073
789.Platz: 469 mit 0.0008307972513013073
790.Platz: 859 mit 0.0008280533937635726
791.Platz: 1640 mit 0.0008273536149072669
792.Platz: 1456 mit 0.0008260068493172179
793.Platz: 1183 mit 0.0008234976821021034
794.Platz: 1179 mit 0.0008234976821021034
795.Platz: 827 mit 0.0008213145288198387
796.Platz: 1098 mit 0.0008208928717874375
797.Platz: 1635 mit 0.0008139245368640191
798.Platz: 513 mit 0.000813541026910114
799.Platz: 1852 mit 0.0008125707605496357
800.Platz: 1346 mit 0.0008049718181682985
801.Platz: 1313 mit 0.0008044189413847214
802.Platz: 1013 mit 0.0008044189413847214
803.Platz: 1212 mit 0.0008020835693103301
804.Platz: 1171 mit 0.0008007996383933014
805.Platz: 1609 mit 0.0007870663807770795
806.Platz: 1220 mit 0.0007849496025175151
807.Platz: 1090 mit 0.0007761188180173129
808.Platz: 1616 mit 0.0007695143094186285
809.Platz: 379 mit 0.000766959855442062
810.Platz: 1203 mit 0.0007587144806991963
811.Platz: 1614 mit 0.0007452270794655602
812.Platz: 1406 mit 0.0007409647418091803
813.Platz: 1371 mit 0.0007407896448208273
814.Platz: 1584 mit 0.0007378264279510605
815.Platz: 389 mit 0.0007375870643252513
816.Platz: 582 mit 0.0007372771798377364
817.Platz: 1320 mit 0.000734534292723632
818.Platz: 1534 mit 0.0007318578055597325
819.Platz: 408 mit 0.0007316748477873558
820.Platz: 562 mit 0.0007286425946810837
821.Platz: 1233 mit 0.0007285847247058275
822.Platz: 1324 mit 0.0007247974909749821
823.Platz: 1524 mit 0.0007243973499075906
824.Platz: 632 mit 0.0007186503951193135
825.Platz: 789 mit 0.0007157560738442204
826.Platz: 1492 mit 0.0007146400874386005
827.Platz: 1181 mit 0.0007116638875812598
828.Platz: 1225 mit 0.0007104836034727002
829.Platz: 491 mit 0.0007102127831184468
830.Platz: 950 mit 0.0007092014425824633
831.Platz: 1273 mit 0.0007001438274316651
832.Platz: 1135 mit 0.0006998698333985365
833.Platz: 504 mit 0.000699497484865641
834.Platz: 1703 mit 0.0006961499660653736
835.Platz: 1702 mit 0.0006961499660653736
836.Platz: 1701 mit 0.0006961499660653736
837.Platz: 533 mit 0.0006950595158842221
838.Platz: 1282 mit 0.0006950040834871052
839.Platz: 1174 mit 0.0006934843015771186
840.Platz: 1591 mit 0.0006930419666277832
841.Platz: 466 mit 0.0006914010674605731
842.Platz: 371 mit 0.0006909340921974483
843.Platz: 402 mit 0.0006870727805701193
844.Platz: 1111 mit 0.0006841101157772922
845.Platz: 88 mit 0.0006829168619941761
846.Platz: 885 mit 0.0006817641309257993
847.Platz: 1699 mit 0.0006813403326454415
848.Platz: 556 mit 0.0006807860507979102
849.Platz: 707 mit 0.0006805052554051949
850.Platz: 479 mit 0.000679943637686975
851.Platz: 580 mit 0.0006789440700869509
852.Platz: 1331 mit 0.0006770100501405363
853.Platz: 1654 mit 0.0006757811038519135
854.Platz: 907 mit 0.0006731188805785271
855.Platz: 472 mit 0.0006727460717521616
856.Platz: 779 mit 0.0006724142102717545
857.Platz: 1653 mit 0.0006722829915593032
858.Platz: 1570 mit 0.0006711622948453178
859.Platz: 461 mit 0.000671042554957757
860.Platz: 1347 mit 0.0006690930466446421
861.Platz: 1384 mit 0.0006682552608201497
862.Platz: 360 mit 0.000667978251295942
863.Platz: 1718 mit 0.0006667354917917478
864.Platz: 585 mit 0.0006638726769472303
865.Platz: 1403 mit 0.0006636325540846366
866.Platz: 23 mit 0.0006636091680712886
867.Platz: 411 mit 0.0006592083309553409
868.Platz: 1464 mit 0.0006572519596903525
869.Platz: 858 mit 0.0006572519596903525
870.Platz: 1475 mit 0.0006468689758269974
871.Platz: 1231 mit 0.0006434801574951576
872.Platz: 1568 mit 0.0006371365247951344
873.Platz: 875 mit 0.0006353560114824575
874.Platz: 754 mit 0.0006353560114824575
875.Platz: 595 mit 0.0006317005403367881
876.Platz: 1319 mit 0.0006305787834316456
877.Platz: 1247 mit 0.0006296316158492798
878.Platz: 1660 mit 0.0006293476523749897
879.Platz: 1057 mit 0.0006282237158792281
880.Platz: 1659 mit 0.0006281874122072706
881.Platz: 1655 mit 0.0006281874122072706
882.Platz: 957 mit 0.0006272082162643855
883.Platz: 521 mit 0.00062410111460387
884.Platz: 396 mit 0.0006224791725292222
885.Platz: 1157 mit 0.00061885528724126
886.Platz: 518 mit 0.0006157368114658723
887.Platz: 1315 mit 0.0006150839640780559
888.Platz: 1291 mit 0.0006150839640780559
889.Platz: 1272 mit 0.0006150839640780559
890.Platz: 1255 mit 0.0006150839640780559
891.Platz: 1237 mit 0.0006150839640780559
892.Platz: 1210 mit 0.0006150839640780559
893.Platz: 1327 mit 0.0006142035591467643
894.Platz: 1328 mit 0.0006101983084012552
895.Platz: 1404 mit 0.0006090766057933461
896.Platz: 1376 mit 0.0006050585644565842
897.Platz: 1423 mit 0.0006022277612182103
898.Platz: 1228 mit 0.0006020705556178951
899.Platz: 516 mit 0.0005997079138276851
900.Platz: 1617 mit 0.0005984507758386437
901.Platz: 1630 mit 0.0005973489485396888
902.Platz: 1629 mit 0.0005973489485396888
903.Platz: 1627 mit 0.0005973489485396888
904.Platz: 1725 mit 0.000597310309100374
905.Platz: 1724 mit 0.000597310309100374
906.Platz: 1574 mit 0.000597310309100374
907.Platz: 1077 mit 0.0005947790765674643
908.Platz: 874 mit 0.0005938978371490267
909.Platz: 462 mit 0.0005911292917785138
910.Platz: 1214 mit 0.0005854133406441031
911.Platz: 559 mit 0.0005849545114829935
912.Platz: 1441 mit 0.0005791835386181887
913.Platz: 1622 mit 0.000577171646793273
914.Platz: 1432 mit 0.0005712432582641869
915.Platz: 543 mit 0.0005688755508114207
916.Platz: 1252 mit 0.0005664341103158721
917.Platz: 1239 mit 0.0005664341103158721
918.Platz: 59 mit 0.0005602577322718627
919.Platz: 523 mit 0.0005593228148382812
920.Platz: 1289 mit 0.0005591500918604719
921.Platz: 1288 mit 0.0005591500918604719
922.Platz: 1287 mit 0.0005591500918604719
923.Platz: 1276 mit 0.0005591500918604719
924.Platz: 687 mit 0.0005571977377106796
925.Platz: 928 mit 0.000556230996982876
926.Platz: 1258 mit 0.0005545202064691779
927.Platz: 1595 mit 0.0005536611250105405
928.Platz: 593 mit 0.000553042652240654
929.Platz: 1132 mit 0.0005526943827139918
930.Platz: 528 mit 0.0005518158271679008
931.Platz: 1192 mit 0.0005514827223236374
932.Platz: 701 mit 0.0005503339030277221
933.Platz: 1596 mit 0.0005499609638446312
934.Platz: 1270 mit 0.0005497546449304558
935.Platz: 713 mit 0.0005459515090936451
936.Platz: 1602 mit 0.0005450540232451173
937.Platz: 1386 mit 0.0005408666166472065
938.Platz: 1657 mit 0.0005403363008420481
939.Platz: 1656 mit 0.0005403363008420481
940.Platz: 1558 mit 0.0005403363008420481
941.Platz: 1428 mit 0.0005403363008420481
942.Platz: 1586 mit 0.0005356720212045252
943.Platz: 1585 mit 0.0005356720212045252
944.Platz: 1581 mit 0.0005356720212045252
945.Platz: 1579 mit 0.0005356720212045252
946.Platz: 1572 mit 0.0005356720212045252
947.Platz: 1571 mit 0.0005356720212045252
948.Platz: 988 mit 0.0005325792097116144
949.Platz: 1197 mit 0.0005319025565990732
950.Platz: 529 mit 0.0005316943111493
951.Platz: 1400 mit 0.0005279624052876297
952.Platz: 1730 mit 0.0005274827756581724
953.Platz: 1729 mit 0.0005274827756581724
954.Platz: 1333 mit 0.0005274827756581724
955.Platz: 1485 mit 0.0005273215381779162
956.Platz: 1409 mit 0.0005271133815076823
957.Platz: 1519 mit 0.000525540459011764
958.Platz: 1261 mit 0.0005230643456773931
959.Platz: 653 mit 0.0005228067470595121
960.Platz: 1582 mit 0.000522748103479187
961.Platz: 878 mit 0.0005202527893707343
962.Platz: 470 mit 0.0005183626089911852
963.Platz: 984 mit 0.0005168365094062599
964.Platz: 1414 mit 0.0005152324255928153
965.Platz: 1608 mit 0.0005147962281744078
966.Platz: 1497 mit 0.0005125431734538388
967.Platz: 1229 mit 0.000509295402781218
968.Platz: 500 mit 0.0005070973292158332
969.Platz: 363 mit 0.0005024952861862886
970.Platz: 1309 mit 0.0005003153993368148
971.Platz: 474 mit 0.0004982681277054812
972.Platz: 1491 mit 0.0004971239416200479
973.Platz: 1490 mit 0.0004971239416200479
974.Platz: 1271 mit 0.0004971239416200479
975.Platz: 1081 mit 0.0004965949964411687
976.Platz: 1577 mit 0.0004949852353968165
977.Platz: 1482 mit 0.0004945540696477124
978.Platz: 1465 mit 0.0004894143257031525
979.Platz: 715 mit 0.00048789869210141834
980.Platz: 1105 mit 0.0004863241379993166
981.Platz: 991 mit 0.00048536340782667775
982.Platz: 1344 mit 0.00048038419892981743
983.Platz: 621 mit 0.00047950863185619585
984.Platz: 1498 mit 0.000477525107616783
985.Platz: 1445 mit 0.00047399509386936156
986.Platz: 1369 mit 0.0004715467921784233
987.Platz: 1361 mit 0.0004715467921784233
988.Platz: 643 mit 0.00046915059820662464
989.Platz: 1518 mit 0.0004687950437267663
990.Platz: 1427 mit 0.0004680029438909328
991.Platz: 1405 mit 0.0004664608140437787
992.Platz: 1359 mit 0.0004592089756958462
993.Platz: 526 mit 0.0004511233530262171
994.Platz: 1466 mit 0.000449677852618513
995.Platz: 45 mit 0.000449677852618513
996.Platz: 718 mit 0.0004492892373271218
997.Platz: 530 mit 0.00044897528057974423
998.Platz: 1390 mit 0.00044891730811180697
999.Platz: 1389 mit 0.00044891730811180697
1000.Platz: 1368 mit 0.00044891730811180697
1001.Platz: 1366 mit 0.00044891730811180697
1002.Platz: 1430 mit 0.0004482963741463397
1003.Platz: 1566 mit 0.00044799911504389556
1004.Platz: 1565 mit 0.00044799911504389556
1005.Platz: 1560 mit 0.00044799911504389556
1006.Platz: 1557 mit 0.0004460344940695471
1007.Platz: 1556 mit 0.0004460344940695471
1008.Platz: 1555 mit 0.0004460344940695471
1009.Platz: 1554 mit 0.0004460344940695471
1010.Platz: 1553 mit 0.0004460344940695471
1011.Platz: 1552 mit 0.0004460344940695471
1012.Platz: 1551 mit 0.0004460344940695471
1013.Platz: 1550 mit 0.0004460344940695471
1014.Platz: 1549 mit 0.0004460344940695471
1015.Platz: 1548 mit 0.0004460344940695471
1016.Platz: 1547 mit 0.0004460344940695471
1017.Platz: 1546 mit 0.0004460344940695471
1018.Platz: 1545 mit 0.0004460344940695471
1019.Platz: 1544 mit 0.0004460344940695471
1020.Platz: 1543 mit 0.0004460344940695471
1021.Platz: 1542 mit 0.0004460344940695471
1022.Platz: 1541 mit 0.0004460344940695471
1023.Platz: 1540 mit 0.0004460344940695471
1024.Platz: 1539 mit 0.0004460344940695471
1025.Platz: 1538 mit 0.0004460344940695471
1026.Platz: 1537 mit 0.0004460344940695471
1027.Platz: 1536 mit 0.0004460344940695471
1028.Platz: 1535 mit 0.0004460344940695471
1029.Platz: 1533 mit 0.0004460344940695471
1030.Platz: 1532 mit 0.0004460344940695471
1031.Platz: 1531 mit 0.0004460344940695471
1032.Platz: 1530 mit 0.0004460344940695471
1033.Platz: 1529 mit 0.0004460344940695471
1034.Platz: 1528 mit 0.0004460344940695471
1035.Platz: 1527 mit 0.0004460344940695471
1036.Platz: 1526 mit 0.0004460344940695471
1037.Platz: 1525 mit 0.0004460344940695471
1038.Platz: 1523 mit 0.0004460344940695471
1039.Platz: 1496 mit 0.0004426048520569381
1040.Platz: 1488 mit 0.0004426048520569381
1041.Platz: 1396 mit 0.0004391427989373087
1042.Platz: 1336 mit 0.00043783807319663914
1043.Platz: 1335 mit 0.00043783807319663914
1044.Platz: 1334 mit 0.00043783807319663914
1045.Platz: 1308 mit 0.00043783807319663914
1046.Platz: 911 mit 0.00043783807319663914
1047.Platz: 644 mit 0.00043783807319663914
1048.Platz: 1177 mit 0.000437167258038218
1049.Platz: 1205 mit 0.00043634232394951233
1050.Platz: 1380 mit 0.00043320277394187645
1051.Platz: 1278 mit 0.0004330070901920058
1052.Platz: 1339 mit 0.00043098135915387026
1053.Platz: 149 mit 0.0004189272144049516
1054.Platz: 1438 mit 0.000414499100841903
1055.Platz: 471 mit 0.0004143551657999067
1056.Platz: 1462 mit 0.00041263593750429095
1057.Platz: 1377 mit 0.0004115533603090693
1058.Platz: 1323 mit 0.0004112834700532586
1059.Platz: 457 mit 0.0004108786857831559
1060.Platz: 1127 mit 0.00040746435454530605
1061.Platz: 477 mit 0.0004070276863051836
1062.Platz: 743 mit 0.00040413967003061213
1063.Platz: 1402 mit 0.00040004476223942653
1064.Platz: 1397 mit 0.00040004476223942653
1065.Platz: 1259 mit 0.00039903414800102066
1066.Platz: 1472 mit 0.000398916494843915
1067.Platz: 1471 mit 0.000398916494843915
1068.Platz: 620 mit 0.0003958422611917145
1069.Platz: 1473 mit 0.00039519603837201434
1070.Platz: 1381 mit 0.00039175919075573606
1071.Platz: 1379 mit 0.00039175919075573606
1072.Platz: 940 mit 0.0003855840100481789
1073.Platz: 1322 mit 0.0003846235053514002
1074.Platz: 1250 mit 0.00038419403947365094
1075.Platz: 1316 mit 0.0003825355726008173
1076.Platz: 1444 mit 0.00038191075236704286
1077.Platz: 956 mit 0.00038033353229405265
1078.Platz: 1277 mit 0.0003786962044546316
1079.Platz: 1284 mit 0.0003782984331521799
1080.Platz: 1353 mit 0.0003740612937035426
1081.Platz: 1349 mit 0.0003740612937035426
1082.Platz: 1317 mit 0.0003740612937035426
1083.Platz: 970 mit 0.0003740612937035426
1084.Platz: 1722 mit 0.00036985303306047435
1085.Platz: 1631 mit 0.00036985303306047435
1086.Platz: 1580 mit 0.00036985303306047435
1087.Platz: 1469 mit 0.00036985303306047435
1088.Platz: 190 mit 0.00036985303306047435
1089.Platz: 173 mit 0.00036985303306047435
1090.Platz: 1452 mit 0.0003686303430050497
1091.Platz: 1102 mit 0.0003674506275461731
1092.Platz: 1351 mit 0.00036593491069025763
1093.Platz: 1332 mit 0.00036349059906048975
1094.Platz: 983 mit 0.00036069166274321773
1095.Platz: 1434 mit 0.00035824133866557695
1096.Platz: 618 mit 0.000355121091756172
1097.Platz: 1425 mit 0.0003517326872970461
1098.Platz: 122 mit 0.00035122572501999905
1099.Platz: 1249 mit 0.00034583882437377866
1100.Platz: 465 mit 0.0003442104378481581
1101.Platz: 458 mit 0.0003442104378481581
1102.Platz: 1433 mit 0.00033601571950159226
1103.Platz: 1486 mit 0.00033389141565587366
1104.Platz: 1451 mit 0.00033389141565587366
1105.Platz: 1295 mit 0.0003333390299534722
1106.Platz: 1302 mit 0.0003324902779308081
1107.Platz: 587 mit 0.00032795489692172275
1108.Platz: 98 mit 0.0003256434295182409
1109.Platz: 1440 mit 0.00032490733609380484
1110.Platz: 1388 mit 0.0003242279936550574
1111.Platz: 1382 mit 0.00032388468304989093
1112.Platz: 1329 mit 0.0003222633726805979
1113.Platz: 1367 mit 0.0003194784987016197
1114.Platz: 1202 mit 0.00031941308709082517
1115.Platz: 1435 mit 0.000317423521762783
1116.Platz: 1178 mit 0.0003147413414237299
1117.Platz: 1345 mit 0.00030882750054539443
1118.Platz: 510 mit 0.0002975957276039054
1119.Platz: 1293 mit 0.00029725725232188083
1120.Platz: 1012 mit 0.00029594672164534597
1121.Platz: 1003 mit 0.00029594672164534597
1122.Platz: 1285 mit 0.00029410405580831966
1123.Platz: 1126 mit 0.0002892346990951422
1124.Platz: 1341 mit 0.00028886481611534176
1125.Platz: 1219 mit 0.00028468299800721297
1126.Platz: 1253 mit 0.0002838245679190887
1127.Platz: 1244 mit 0.00028324435518012336
1128.Platz: 1269 mit 0.0002779836465441887
1129.Platz: 1415 mit 0.0002709692949183218
1130.Platz: 1395 mit 0.0002709692949183218
1131.Platz: 1394 mit 0.0002709692949183218
1132.Platz: 1307 mit 0.000265289364422272
1133.Platz: 1305 mit 0.000265289364422272
1134.Platz: 1304 mit 0.000265289364422272
1135.Platz: 1303 mit 0.000265289364422272
1136.Platz: 1301 mit 0.000265289364422272
1137.Platz: 669 mit 0.00026382095261034966
1138.Platz: 1213 mit 0.00026126024824868477
1139.Platz: 815 mit 0.00025924001775268213
1140.Platz: 1411 mit 0.00025854866827335066
1141.Platz: 1408 mit 0.00025854866827335066
1142.Platz: 1407 mit 0.00025854866827335066
1143.Platz: 531 mit 0.00025672658671560544
1144.Platz: 1318 mit 0.0002542898295330165
1145.Platz: 1221 mit 0.00025041623227928245
1146.Platz: 615 mit 0.0002479551244398692
1147.Platz: 1478 mit 0.00024527648833461146
1148.Platz: 1186 mit 0.000241423750010461
1149.Platz: 1185 mit 0.000241423750010461
1150.Platz: 1209 mit 0.00023791344165691175
1151.Platz: 1153 mit 0.00023199782164795568
1152.Platz: 717 mit 0.0002311736534343911
1153.Platz: 1286 mit 0.0002287182867521942
1154.Platz: 785 mit 0.00022573326535146876
1155.Platz: 1048 mit 0.0002247549099494428
1156.Platz: 1283 mit 0.00022435325480718582
1157.Platz: 1281 mit 0.00022435325480718582
1158.Platz: 1138 mit 0.00022161110020224584
1159.Platz: 1450 mit 0.00021854811799304485
1160.Platz: 866 mit 0.0002175234880751331
1161.Platz: 1495 mit 0.00021443802466702966
1162.Platz: 1439 mit 0.00021310268207419547
1163.Platz: 337 mit 0.00021310268207419547
1164.Platz: 218 mit 0.00021310268207419547
1165.Platz: 133 mit 0.00021310268207419547
1166.Platz: 131 mit 0.00021310268207419547
1167.Platz: 1245 mit 0.0002122445981127541
1168.Platz: 1243 mit 0.0002122445981127541
1169.Platz: 1481 mit 0.00020645476706337984
1170.Platz: 1133 mit 0.0002029751343648467
1171.Platz: 1502 mit 0.00020065388602019674
1172.Platz: 1500 mit 0.0001964489208610143
1173.Platz: 1173 mit 0.0001939947460232183
1174.Platz: 1123 mit 0.00019273507218398045
1175.Platz: 1207 mit 0.00019259838836838128
1176.Platz: 1206 mit 0.00019259838836838128
1177.Platz: 1224 mit 0.00017230741866813837
1178.Platz: 716 mit 0.0001715405747076959
1179.Platz: 1499 mit 0.0001666801438574561
1180.Platz: 1158 mit 0.00016561045719343248
1181.Platz: 527 mit 0.00016172387186974557
1182.Platz: 1150 mit 0.00016047071324887252
1183.Platz: 1145 mit 0.00016047071324887252
1184.Platz: 1142 mit 0.00016047071324887252
1185.Platz: 1139 mit 0.00016047071324887252
1186.Platz: 1136 mit 0.00016047071324887252
1187.Platz: 1131 mit 0.00016047071324887252
1188.Platz: 1130 mit 0.00016047071324887252
1189.Platz: 1494 mit 0.00015789240616159717
1190.Platz: 974 mit 0.00015564202334628074
1191.Platz: 1068 mit 0.0001469469940394985
1192.Platz: 1029 mit 0.00014633996402979577
1193.Platz: 1268 mit 0.00014468191414362952
1194.Platz: 938 mit 0.00014038436892249706
1195.Platz: 1204 mit 0.00013991635260501845
1196.Platz: 1370 mit 0.0001394830495279331
1197.Platz: 881 mit 0.00013616042711805942
1198.Platz: 597 mit 0.0001361500328477261
1199.Platz: 1160 mit 0.00011990741231471258
1200.Platz: 1159 mit 0.00011990741231471258
1201.Platz: 986 mit 0.00011990741231471258
1202.Platz: 1455 mit 0.00011658399617942017
1203.Platz: 1151 mit 0.00011204892841698566
1204.Platz: 1613 mit 0.00010772045849050116
1205.Platz: 638 mit 0.00010738663856946218
1206.Platz: 512 mit 0.0001058542300664822
1207.Platz: 228 mit 0.00010324184732413144
1208.Platz: 1056 mit 0.00010222582354491028
1209.Platz: 1594 mit 9.365404196903793e-05
1210.Platz: 1112 mit 9.35617835962077e-05
1211.Platz: 1172 mit 9.340229645737885e-05
1212.Platz: 1232 mit 8.98056989339091e-05
1213.Platz: 1070 mit 8.337455407980698e-05
1214.Platz: 1008 mit 8.127247577893737e-05
1215.Platz: 1190 mit 8.036405840083916e-05
1216.Platz: 1049 mit 7.309506619057604e-05
1217.Platz: 1559 mit 6.882726697954311e-05
1218.Platz: 1069 mit 6.87713121587663e-05
1219.Platz: 845 mit 6.053436712571969e-05
1220.Platz: 952 mit 6.006792404289474e-05
1221.Platz: 737 mit 5.5554454279405086e-05
1222.Platz: 1600 mit 4.9413273189857776e-05
1223.Platz: 220 mit 4.6448857033976054e-05
1224.Platz: 981 mit 2.792681728247537e-05
1225.Platz: 1041 mit 2.4602835973830395e-05
1226.Platz: 1064 mit 1.9379600904367855e-05
1227.Platz: 1063 mit 1.9379600904367855e-05
1228.Platz: 1062 mit 1.9379600904367855e-05
1229.Platz: 1061 mit 1.9379600904367855e-05
1230.Platz: 1060 mit 1.9379600904367855e-05
1231.Platz: 1009 mit 1.141813885541243e-05
1232.Platz: 1419 mit 1.1016168407596005e-05
1233.Platz: 1418 mit 1.1016168407596005e-05
1234.Platz: 1015 mit 9.688262934570702e-06
1235.Platz: 566 mit 6.2783949108524695e-06
1236.Platz: 1601 mit 6.206078396409076e-06
1237.Platz: 1889 mit 0
1238.Platz: 1887 mit 0
1239.Platz: 1875 mit 0
1240.Platz: 1868 mit 0
1241.Platz: 1864 mit 0
1242.Platz: 1863 mit 0
1243.Platz: 1862 mit 0
